date,gross_ret,commission,fees,spread,impact,borrow,turnover,gross_exposure,net_exposure,net_ret,dd_multiplier
2006-10-24,-0.0013041732676697271,1.0657769099175898e-05,6.547744483915721e-06,0.0,2.478446175143402e-05,3.5077649018661714e-06,0.30601578442896704,0.5189180258661306,-0.07038647764738627,-0.0013496710079061189,1.0
2006-10-25,0.0043408454867172284,1.3419654418130053e-05,9.959762145524985e-06,0.0,5.2530033578026874e-05,3.043583813014359e-06,0.6406791412998676,0.39851818315034904,-0.11280389743606328,0.004261892452762532,1.0
2006-10-26,0.0004853293556577809,8.754304565413032e-06,6.14472811104728e-07,0.0,2.8683514289518967e-05,2.0984521362412866e-06,0.17977528677306173,0.40679171857470287,0.05425175968616669,0.00044517861185550285,1.0
2006-10-27,-0.00035089642027316995,1.2272237492906928e-05,7.71305490668118e-06,0.0,4.1374745836358345e-05,2.00043133968887e-06,0.40755776706878427,0.3880362325338651,0.051963767466134896,-0.00041425688984880526,1.0
2006-10-30,0.0007561064740581656,1.0900726803197423e-05,8.880259785346314e-06,0.0,4.181012692253637e-05,2.9810239563456013e-06,0.3647459105832236,0.33043181081138373,-0.1703802138546773,0.0006915343365907399,1.0
2006-10-31,-0.00031599614147639367,1.9322668544159454e-05,2.159528330889373e-06,0.0,4.131715415045607e-05,7.68494647130043e-07,0.505824794911722,0.38455355035892363,0.2554464496410764,-0.0003795639871490286,1.0
2006-11-01,-0.0002617878874420984,2.0499905062161543e-05,1.3590287875581829e-05,0.0,6.303019305313222e-05,2.486924648381745e-06,0.5486615592554323,0.3889016704640665,-0.028901670464066567,-0.00036139519808135577,1.0
2006-11-02,-0.0005116271192994696,1.0795469442385173e-05,6.396585311814226e-06,0.0,4.519062231980028e-05,0.0,0.3873710540942146,0.0,0.0,-0.0005740097963734692,1.0
2006-11-03,0.0,6.670909730504829e-07,7.039652950254036e-08,0.0,1.2409397268454566e-06,0.0,0.027075588270207833,0.027075588270207833,0.027075588270207833,-1.97842722939848e-06,1.0
2006-11-06,0.0006094457598579304,8.023251814013454e-06,8.879884924007064e-07,0.0,5.8796026226972956e-05,0.0,0.2570913874805355,0.26659364654953027,0.26659364654953027,0.0005417384933245433,1.0
2006-11-07,-0.0004635923090697625,1.3155580206961701e-05,9.411245474486533e-06,0.0,3.5678295919914345e-05,2.9135149522689725e-06,0.35139550690105625,0.5407352559905937,0.0512647440094063,-0.0005247509456233941,1.0
2006-11-08,-0.002665520749607988,2.6554338831069037e-05,1.3622301639393363e-05,0.0,0.00011112758642146977,4.1166436572940144e-06,0.8951090842838854,0.7697980672126972,0.07820193278730278,-0.002820941620157214,1.0
2006-11-09,-0.004890490583899716,3.165790658531866e-05,1.883845048867019e-05,0.0,9.803587675718753e-05,2.7582484366361714e-06,0.8483697395449912,0.3216928686774384,-0.14169286867743838,-0.0050417810661675284,1.0
2006-11-10,0.0008919355500820324,1.7054313113999626e-05,8.603989124141826e-06,0.0,7.868909020842927e-05,4.771381128000156e-06,0.383569650217342,0.603651766175376,-0.19794026332865042,0.0007828167765074615,1.0
2006-11-13,-0.0009737371430188755,1.3427537901589083e-05,2.6728079868530202e-06,0.0,2.9058513325002112e-05,4.632711331026067e-06,0.2856372049057891,0.741258350678097,-0.0370371529342821,-0.001023528713563346,1.0
2006-11-14,-0.0020587148293490136,2.6144184755689815e-05,6.352055333813547e-06,0.0,9.754532270167337e-05,1.7625861551205446e-06,0.4834479946818384,0.3756689011973033,0.07955442713705183,-0.002190518978295311,1.0
2006-11-15,-0.0003807867503845023,1.598555596210269e-05,1.2334955864989986e-05,0.0,7.159290666152086e-05,2.6539126180234636e-06,0.5716880511818032,0.3129286599139709,-0.13292865991397093,-0.00048335408149113927,1.0
2006-11-16,-6.54810587203123e-05,9.108626819003459e-06,1.7347187976134056e-06,0.0,2.7583119637919946e-05,3.0540881486007318e-06,0.28106977931124577,0.5880553742430663,0.07496856527814325,-0.00010696161212344984,1.0
2006-11-17,0.0023434283453377643,1.8241622709004665e-05,1.3289154066271775e-05,0.0,9.512663524075186e-05,4.505460301628745e-06,0.694377900079841,0.7184586653368146,-0.0384586653368146,0.002212265473020107,1.0
2006-11-20,0.0018175950152362237,2.2486347425935546e-05,1.1516358710014935e-05,0.0,7.722110411828182e-05,5.783754381763928e-07,0.7306810250353457,0.10858353680681698,0.011416463193183006,0.001705792829543815,1.0
2006-11-21,0.0007356660606104425,5.034605346838162e-06,5.421405942301892e-06,0.0,2.490070981389795e-05,2.0075387368237287e-06,0.18078538314698664,0.16863325389319317,-0.16863325389319317,0.0006983018007705807,1.0
2006-11-22,-0.0009196368300913723,4.266824175856381e-06,1.9972234961269705e-06,0.0,8.156457278354427e-06,2.0238095238095237e-06,0.21847658474154732,0.2895218994021112,-0.050478100597888806,-0.0009360811445655196,1.0
2006-11-27,0.003478529472664316,8.474597315207504e-06,2.772310297972785e-06,0.0,7.777939262959634e-06,1.4073593073593073e-06,0.5191324010193717,0.6013947441131595,0.36495838047679596,0.0034580972664808164,1.0
2006-11-28,0.0012595207293623696,2.9227365864664726e-05,1.4210829915610829e-05,0.0,8.785705333518982e-05,3.4013605442176872e-06,0.7805161316655445,0.8835472332684412,0.3121186618398698,0.0011248241197026865,1.0
2006-11-29,0.004215135224325909,2.6197104383696846e-05,1.1406855562845953e-05,0.0,3.742151858008463e-05,2.936507936507936e-06,0.6163487302553183,0.781828718818906,0.2884953854855727,0.004137173237862773,1.0
2006-11-30,0.00035743228194762153,4.475452997321248e-05,1.4665516878642041e-05,0.0,0.00010388432008735801,7.632556202773066e-07,0.967970098276969,0.6412717955030968,0.5130448512965093,0.00019336465938813168,1.0
2006-12-01,-0.00206634183802713,1.4952775122139368e-05,1.6195159373621115e-05,0.0,1.3974877386557125e-05,3.8924953142135024e-06,0.5810103035224493,0.625443850258175,-0.028495362529693397,-0.0021153571452236612,1.0
2006-12-04,-0.0017086026590858732,1.6703778931139854e-05,6.695576777006467e-06,0.0,5.3812363350026125e-05,9.622873907130777e-07,0.43893885958128254,0.2109186204655429,0.04925433882574586,-0.0017867766655347587,1.0
2006-12-05,-0.000280538964965477,1.1905571762841749e-05,7.288171830471248e-06,0.0,4.078285533980489e-05,1.754223210377998e-06,0.3856793830926942,0.24911869161689656,-0.045590807726607126,-0.00034226978710897286,1.0
2006-12-06,-0.00033075783930915494,1.1522363546266248e-05,6.332546812799061e-06,0.0,3.4273713187318605e-05,1.0714285714285714e-06,0.46049959081039105,0.2711156764523097,0.09111567645230975,-0.00038395789142696744,1.0
2006-12-07,-5.4049575369438966e-05,8.639700505425454e-06,3.3674810873641336e-06,0.0,1.964849657872079e-05,1.41443345636562e-06,0.2535584423149625,0.41919406059493164,0.18156923992550744,-8.711968699731497e-05,1.0
2006-12-08,0.0016234189851634328,1.0802421962411195e-05,6.98939843036204e-06,0.0,2.7379738450311933e-05,2.1428571428571427e-06,0.26797078809773023,0.3930133683422093,0.0330133683422093,0.0015761045691774906,1.0
2006-12-11,0.0019185667042737357,6.88221882222966e-06,3.532439750118278e-06,0.0,2.7248096691028862e-05,1.9096731607063032e-06,0.28904775206644084,0.4420422102502914,0.12121711925163242,0.0018789942758496525,1.0
2006-12-12,-0.0015877288191707697,1.6372761200000322e-05,7.0173558762849524e-06,0.0,4.1115790151606744e-05,9.523809523809522e-07,0.4414479464280542,0.2718678914602495,0.1118678914602495,-0.0016531871073510427,1.0
2006-12-13,-8.34059868843706e-05,2.452760577913232e-06,3.3020601439063757e-06,0.0,5.769310164326879e-06,1.4285714285714286e-06,0.13734163745184705,0.2539405148088265,0.013940514808826548,-9.635868919908852e-05,1.0
2006-12-14,-0.0009492510224359966,7.939324052351569e-06,2.8557255388567083e-06,0.0,3.0727580417159504e-05,3.9081399324761364e-07,0.3393773053960488,0.2704188868354662,0.20476213596986717,-0.000991164466437612,1.0
2006-12-15,-0.001082179945113224,7.968627156032924e-06,4.361264723746944e-06,0.0,2.317839964215557e-05,6.82441478816733e-07,0.21727856876826956,0.254923390530988,0.14027322208977688,-0.001118370678113976,1.0
2006-12-18,9.596761033230601e-05,2.526576984987022e-05,1.3907163719437964e-05,0.0,8.836436851945816e-05,3.414936397627328e-06,0.7001997657939765,0.6335213240673623,0.059812009265971106,-3.498462815408767e-05,1.0
2006-12-19,-0.0004089141868453913,1.5625248905172742e-05,7.564510877194368e-06,0.0,3.3125143089790666e-05,3.229900043438923e-06,0.4579333187902779,0.5756207315011229,0.03299752420338379,-0.000468458989760988,1.0
2006-12-20,0.00038113839452437524,2.5646526355931068e-05,1.2623357177075122e-05,0.0,9.42988650218453e-05,1.7875056569618345e-06,0.8033484438917082,0.421300236624983,0.12099928625539488,0.0002467821403125619,1.0
2006-12-21,3.91524176611152e-05,8.404265107057195e-06,5.933410234959397e-06,0.0,2.531261343297881e-05,7.138650513208816e-07,0.2863493249346385,0.1344780130968366,0.014548684474928485,-1.2117361652010835e-06,1.0
2006-12-22,-0.0009829243645744232,4.584904884742175e-06,2.0958507437541175e-06,0.0,2.2728173983836235e-05,0.0,0.12533162093362282,0.008658167445282462,0.008658167445282462,-0.0010123332941867557,1.0
2006-12-26,5.189798631226794e-05,7.037015093189038e-08,2.1922624230264605e-07,0.0,0.0,0.0,0.00871006543159473,0.0,0.0,5.16083899190334e-05,1.0
2006-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-12-28,0.0,9.476500922383687e-08,3.063231540655914e-08,0.0,0.0,0.0,0.011781659771753517,0.011781659771753517,0.011781659771753517,-1.2539732463039602e-07,1.0
2006-12-29,-4.9751629842512847e-05,5.4610406785395425e-06,1.4709331994105664e-06,0.0,1.6417397136037308e-05,4.761904761904761e-07,0.158268091858089,0.16999999999999998,0.09000000000000001,-7.357719133269074e-05,1.0
2007-01-03,-0.0003497864283088098,4.740334225661077e-06,3.3359184764427905e-06,0.0,1.89798352130034e-05,7.142857142857143e-07,0.1410230158572196,0.15171805192515672,0.031718051925156726,-0.0003775568019382028,1.0
2007-01-04,-0.0008013551131388915,1.7710495355774535e-05,9.313463775785664e-06,0.0,4.79413070673412e-05,3.253968253968254e-06,0.6790548094113038,0.7453919056852407,0.19872523901857403,-0.0008795743475917612,1.0
2007-01-05,-0.0014891496776793926,1.1288216290498815e-05,4.6241640120377455e-06,0.0,3.264789612498184e-05,3.888888888888889e-06,0.3338113520495863,0.9654218602645878,0.31208852693125444,-0.0015415988429957998,1.0
2007-01-08,2.7720893349230486e-05,3.667338886588841e-05,1.5882043678336533e-05,0.0,0.0001262298075215048,1.6666666666666669e-06,1.1011249832254384,0.7797692575741654,0.4997692575741654,-0.0001527310133831659,1.0
2007-01-09,-0.0016107103664716829,2.1170327305010483e-05,1.3089066912962665e-05,0.0,5.298279911823574e-05,3.155657962109575e-06,0.6669412905461561,0.8676179397602582,0.33746740212584975,-0.0017011082177700013,1.0
2007-01-10,0.003150791690893524,1.6894836977219267e-05,1.2213564529692192e-05,0.0,5.823165363776424e-05,3.096105641239695e-06,0.565635709875834,0.6759217525472094,0.15577600481894083,0.0030603555301076083,1.0
2007-01-11,-0.0011536102061852499,1.7214473128539346e-05,6.653326195091028e-06,0.0,4.961481316692465e-05,2.445020719102218e-06,0.6145846473313172,0.7961277604995618,0.3853642796903892,-0.001229537839394907,1.0
2007-01-12,0.0034797661095476076,2.1296574149670682e-05,7.174622349100293e-06,0.0,6.319223111511056e-05,2.693835335562767e-06,0.4988697860439456,0.953523057835026,0.5009587214604811,0.0033854088465981634,1.0
2007-01-16,0.001575767557763932,2.1601934688870826e-05,2.3191942699340714e-05,0.0,4.75117254258059e-05,4.190383483883228e-06,0.9222155487008852,0.5356915679797716,-0.1682928573126108,0.0014792715714660315,1.0
2007-01-17,0.0014056024970764758,1.2738270626760968e-05,6.143119493160492e-06,0.0,3.105398490114885e-05,2.5845441435440625e-06,0.4276451582124565,0.33710170805770123,-0.09710170805770126,0.0013530825779118614,1.0
2007-01-18,0.0017003600541380683,1.308826518441348e-05,4.670314503173117e-06,0.0,3.1528900170974694e-05,1.8246626736813667e-06,0.2945904316878297,0.24447615728764532,-0.06206717189082426,0.0016492479116058257,1.0
2007-01-19,-0.0022180082254167287,9.61607833072123e-06,4.8409703288454675e-06,0.0,2.5818292584829044e-05,2.1428571428571427e-06,0.48523279911530204,0.5241307439351666,0.16413074393516658,-0.0022604264238039818,1.0
2007-01-22,-0.0007490135662984144,1.5497809120507693e-05,1.152792240495208e-05,0.0,7.349957355923931e-05,2.9695830526916086e-06,0.5848086996337248,0.507612638917445,0.008722686065254795,-0.000852508454435805,1.0
2007-01-23,0.0001264801901171307,1.2245031536029764e-05,1.34599880281445e-05,0.0,3.7005947468512374e-05,5.129048883641118e-06,0.6857155414025187,0.590359700954033,-0.27132051149767483,5.864017420080293e-05,1.0
2007-01-24,-0.002901082560180149,1.3721634916898556e-05,8.298251504356547e-06,0.0,3.4458384201871876e-05,4.843717201984949e-06,0.44791220639392076,0.4668722449667358,-0.3468722449667358,-0.002962404548005261,1.0
2007-01-25,0.0038337833628111604,2.2344101976977713e-05,6.147258546988168e-06,0.0,6.269423600243899e-05,2.8385347387361513e-06,0.7936289545808024,0.6828654894824082,0.20599165337473474,0.0037397592315460194,1.0
2007-01-26,3.925755296226648e-05,4.89116988957699e-05,2.623183097011872e-05,0.0,0.00012190249085939129,7.2373052057297395e-06,1.3838465145838628,1.2409427249019693,0.02507545033937305,-0.00016502577296874317,1.0
2007-01-29,0.0018518370353146569,4.079139079691605e-05,1.620679397346933e-05,0.0,0.00010069148793270402,2.668286842706298e-06,0.9458399963962618,0.5948558331394896,0.1465836435648316,0.001691479075768861,1.0
2007-01-30,-0.0002579252831343038,3.4424372820865354e-05,1.701942776647159e-05,0.0,8.159984932598608e-05,3.10342749958617e-06,0.8186389511688078,0.42192154412783933,-0.09945427580263719,-0.00039407236054721305,1.0
2007-01-31,0.0013517555959803996,1.3352769346463298e-05,7.29780883649414e-06,0.0,4.513357569088605e-05,2.9976821987973834e-06,0.4595427684882281,0.4304912349743837,-0.07311937442357672,0.0012829737599077589,1.0
2007-02-01,0.0018844170365240488,2.9227013696991976e-05,7.057860691810639e-06,0.0,5.39438074181015e-05,2.8229033708148388e-06,0.6023968474873536,0.6307360443873442,0.15648827809045138,0.0017913654513463297,1.0
2007-02-02,-0.0026830713760149704,2.6704117754940683e-05,1.9276583742659682e-05,0.0,7.557923325434942e-05,6.609214432879974e-06,1.0900040968884963,1.1009921941800997,-0.009355830543736066,-0.0028112405251998003,1.0
2007-02-05,0.00023025386398414652,3.511981462167232e-05,1.9030571634723242e-05,0.0,8.913346891758453e-05,2.29173868336381e-06,1.0961929189628057,0.42650604940256,0.04149395059744,8.46782701268026e-05,1.0
2007-02-06,0.000589178159130073,2.2746880979865548e-05,9.532345932232378e-06,0.0,6.328163893363338e-05,2.244227393498104e-06,0.5308600177043348,0.431491262970084,0.054461060862402544,0.0004913730658908436,1.0
2007-02-07,0.0003914738358790811,7.924000993002588e-06,4.8166871813652075e-06,0.0,2.295496128172108e-05,1.5317125694944767e-06,0.19861012717706528,0.23182355448310313,-0.02550415719196894,0.00035424647385349774,1.0
2007-02-08,-0.00039435479516161095,1.0316105311638391e-05,7.089928514097175e-06,0.0,2.8213740439608954e-05,2.483047086708741e-06,0.30781014651500405,0.27321752616925604,-0.14393438439781248,-0.0004424576165136642,1.0
2007-02-09,0.001812152453573318,1.519858062197854e-05,8.570270965616238e-06,0.0,6.018677462185628e-05,4.411415323723872e-06,0.4860903379012047,0.550163854075781,-0.19095392030982977,0.0017237854120401431,1.0
2007-02-12,0.0002716406010858195,2.3539531966462e-05,9.34605040215306e-06,0.0,4.011170437971343e-05,2.5279932595368833e-06,0.5198131900866912,0.37287498791345913,-0.05182787968873728,0.00019611532107795412,1.0
2007-02-13,0.0010085646143708467,2.4711928796429342e-05,3.888549941812504e-06,0.0,4.63549171456439e-05,0.0,0.39087284601530403,0.16027905784736324,0.16027905784736324,0.000933609218486961,1.0
2007-02-14,0.001714579363772519,1.1377877552261511e-05,4.751941472335557e-06,0.0,6.068106126136061e-05,1.6964836709871602e-06,0.33156210542569536,0.49355574263683116,0.20854648591098823,0.001636071999815574,1.0
2007-02-15,0.0009404429766208982,3.4064091632403506e-05,1.894509847801163e-05,0.0,5.2454346296049185e-05,5.4481310906193805e-06,0.9123168538153468,0.7250715830405994,-0.1902144401834565,0.0008295313091238145,1.0
2007-02-16,-0.0020646973169235116,3.4266750125033676e-05,7.597312488753411e-06,0.0,3.2039569040447015e-05,3.4787272603584542e-06,0.4400214937879947,0.6336416612986816,0.0492154815584613,-0.002142079675838104,1.0
2007-02-20,0.0009663123954565556,9.606054192313127e-06,6.123588521439036e-06,0.0,4.4135991537129864e-05,1.440795497729662e-06,0.35562776221458436,0.2810268218092916,0.038973178190708405,0.0009050059657079439,1.0
2007-02-21,-0.0001129560288809751,1.3734644481553873e-05,7.086786999498085e-06,0.0,2.9068736697106357e-05,8.130499488718457e-07,0.30196816539871757,0.15829619570523504,0.021703804294764956,-0.00016365924700800528,1.0
2007-02-22,-0.0003297283916802629,5.706468604168999e-06,4.664560236226438e-06,0.0,1.3509032177898542e-05,2.521605685509627e-06,0.20394206750697288,0.3618148775828086,-0.06181487758280865,-0.0003561300583840665,1.0
2007-02-23,-0.0006312898187632606,6.937944739191249e-06,4.1107095519470785e-06,0.0,2.959130249690743e-05,1.8117898981767185e-06,0.31620090927002564,0.29619035144684436,-0.00819035144684433,-0.0006737415654494831,1.0
2007-02-26,-0.003654023437671606,1.4444445941607606e-05,1.1097902107120028e-05,0.0,4.142884881527751e-05,4.387027669280785e-06,0.39785412746589643,0.43540696243749594,-0.30161368600167576,-0.003725381662204892,1.0
2007-02-27,0.007452627133196218,1.9879570716515077e-05,6.249626578898099e-06,0.0,3.092128472149069e-05,3.49031447040237e-06,1.0436088825931384,1.0582496059668627,0.47187677493926433,0.007392086336708912,1.0
2007-02-28,0.00845216648347381,3.8700664297121026e-05,2.0924291278414906e-05,0.0,0.00010244701810431155,9.223912099678516e-06,1.1100588978675654,1.810236258840567,0.2606190260945758,0.008280870597694284,1.0
2007-03-01,0.0005791939409474678,1.7354083564674383e-05,9.786668894344797e-06,0.0,3.3132032493557514e-05,9.796431810088358e-06,0.5524065529547629,1.8900089720881597,0.24420842799331557,0.0005091247241848027,1.0
2007-03-02,-0.0050136416459719444,6.815591796664824e-05,3.3728303024346615e-05,0.0,0.00016457306889968595,2.5345953532853944e-06,2.140827605350684,0.753119009512942,0.32730699016099574,-0.005282633531215911,1.0
2007-03-05,-0.0009338505733121664,3.9451591907116486e-05,1.6771450224364117e-05,0.0,0.00011310473991152104,0.0,1.15555528513601,0.6171540920409692,0.6171540920409692,-0.001103178355355168,1.0
2007-03-06,0.010073514068273243,1.9416385600783097e-05,1.412055633189558e-05,0.0,7.988473238709355e-05,3.215254674060027e-06,0.5877072334493176,0.8701294218718082,0.32996663662972364,0.00995687713927941,1.0
2007-03-07,-0.0005674976157846959,3.0018443326769033e-05,1.348749236787931e-05,0.0,0.00011392625501187169,2.3597702970545404e-06,0.9705827761042072,0.9249217388760498,0.5284803289708871,-0.0007272895767882705,1.0
2007-03-08,0.002017345320460107,1.1445781452325155e-05,4.027476342245588e-06,0.0,3.617575492235679e-05,1.8289152108497592e-06,0.28345950096113115,0.9044308674414867,0.5971731120187271,0.0019638673925323298,1.0
2007-03-09,0.002837478349803215,1.7515976179578694e-05,2.253181505352534e-05,0.0,3.4399967296196795e-05,2.925878214519567e-06,0.9503080449558837,0.4258160235407704,-0.06573151649851686,0.0027601047130593947,1.0
2007-03-12,-0.00024142089660602716,1.8992744260082983e-05,1.1121395764275751e-05,0.0,5.0995163281824065e-05,4.884187171119813e-06,0.48634588741314955,0.6034383566342237,-0.21710508811390486,-0.00032741438708332974,1.0
2007-03-13,0.003574094699832709,4.133667832498216e-05,8.79554898512275e-06,0.0,8.873697072038514e-05,8.231632029455502e-07,1.4249170711439036,0.9940339587641723,0.85574254066932,0.003434402338599273,1.0
2007-03-14,0.0059952946844857215,3.989949959655233e-05,3.1823018845916435e-05,0.0,0.00010630255858010475,1.0669277983182436e-05,1.0175739536003297,1.731535728498403,-0.06090297267624592,0.005806600329479965,1.0
2007-03-15,-0.0006647962443319646,2.3569630432279474e-05,9.846324726106812e-06,0.0,6.40039365013124e-05,1.0384812398762175e-05,0.7240309831456497,1.822439415786888,0.07779093279484275,-0.0007726009483904255,1.0
2007-03-16,0.0027933120603877712,5.858155984536676e-05,2.1178907593775636e-05,0.0,0.00014554298219033386,2.0486017640946875e-06,1.4158714351595285,0.734215113807388,0.3900500174394805,0.0025659600089942003,1.0
2007-03-19,0.00405485279468988,1.41882830015923e-05,5.179003964792394e-06,0.0,3.9472096945804314e-05,2.3072449064238487e-06,0.35770031026929294,0.8426004987238616,0.454983354444655,0.003993706165871267,1.0
2007-03-20,0.004602033950642875,2.561619847731444e-05,2.3475143405380976e-05,0.0,5.766131552766454e-05,3.212231583352374e-06,1.1636689243417693,0.5300388269321481,-0.00961607907105072,0.004492069061649163,1.0
2007-03-21,-0.00035557553898577995,1.1455920587509887e-05,8.390975039942504e-06,0.0,3.3593686949662e-05,3.999281615760356e-06,0.37283300416980447,0.5166164017719682,-0.15526290967577164,-0.0004130154031786547,1.0
2007-03-22,-0.002880898491014566,2.281979320810945e-05,9.967378027802037e-06,0.0,8.628286305230829e-05,5.0397958751904935e-06,0.7756732830061162,0.9050571392302871,0.05837143219828428,-0.003005008321177976,1.0
2007-03-23,-0.0036398049036759344,2.714350109421049e-05,1.4519448162638698e-05,0.0,5.330569403413209e-05,7.028958691050038e-06,0.8757122301114993,1.0855164629019205,-0.09534859719448621,-0.003741802505657966,1.0
2007-03-26,-0.0001415643884521424,3.574206755907572e-05,1.7066747568118898e-05,0.0,7.281742899398017e-05,1.3057013821676996e-06,1.0943869217784115,0.3896789161020867,0.1703210838979132,-0.0002684963339554849,1.0
2007-03-27,-0.0018945964661738414,8.82809546823059e-06,8.070276227329422e-06,0.0,2.7673905654003568e-05,0.0,0.5084767679255122,0.16453903050308086,0.16453903050308086,-0.001939168743523405,1.0
2007-03-28,-0.0012305410021630008,2.0487386832531765e-05,1.118212817746846e-05,0.0,4.083217754748786e-05,3.4523809523809515e-06,0.5823739644604614,0.7024286532069063,0.12242865320690632,-0.0013064950756728698,1.0
2007-03-29,0.0004913733894877997,2.1255608184593645e-05,7.91227831065023e-06,0.0,3.8909470942575e-05,3.933224755700325e-06,0.29954166732559295,0.7574455799220294,0.09666382096437481,0.00041936280729428047,1.0
2007-03-30,0.0008415764697447784,3.4392843221101645e-05,1.6044528179952612e-05,0.0,7.128894562630464e-05,1.6666666666666665e-06,0.8648510787239124,0.17078037119208106,-0.10921962880791894,0.0007181834860507528,1.0
2007-04-02,-0.001644286112385369,2.793822598836997e-06,3.6836343178871124e-07,0.0,1.5882706381373413e-05,0.0,0.14167824299565815,0.03081432807535384,0.03081432807535384,-0.0016633310047973681,1.0
2007-04-03,0.0003303078645625017,7.534707563073813e-06,6.14972320048459e-06,0.0,3.5791784762964834e-05,2.2381978938620516e-06,0.2360086230844123,0.2671532590243286,-0.10886398714449597,0.0002785934511421164,1.0
2007-04-04,-0.00229790119190346,1.3340055373030343e-05,3.913870344579957e-06,0.0,5.34086673994114e-05,1.9078175754958756e-06,0.4066876171597934,0.39143526916484267,0.07092191648153554,-0.0023704716025959773,1.0
2007-04-05,0.0017293313832142012,1.9353488017773086e-05,1.3051158911870827e-05,0.0,5.145941437701976e-05,3.3956073666839325e-06,0.6876459566033375,0.46523101880145035,-0.10523101880145036,0.0016420717145408537,1.0
2007-04-09,-0.0019151972157119656,9.371235463892781e-06,3.6657707683202153e-06,0.0,2.6289411041888526e-05,2.4559395937662396e-06,0.2832650953178373,0.37829892587636416,-0.034298925876364156,-0.0019569795725798336,1.0
2007-04-10,0.0017451928880336527,1.714656575894514e-05,8.106865123016366e-06,0.0,3.0332731049063177e-05,1.2597746204996332e-06,0.414456406275984,0.20582106812196915,-0.00582106812196919,0.0016883469514821284,1.0
2007-04-11,-0.00022235720781637252,3.80371443376408e-06,2.14948829884922e-06,0.0,1.1354329022803221e-05,1.9718040284961035e-06,0.1595881130638871,0.329430459558311,-0.001832617229034314,-0.00024163654360028516,1.0
2007-04-12,0.0019189859258998277,1.4109350375671285e-05,8.695631145835236e-06,0.0,4.478355722522565e-05,2.1428571428571427e-06,0.4013252490406386,0.24465164628036282,-0.11534835371963718,0.0018492545300102384,1.0
2007-04-13,-0.00021801730213734548,1.1348155959495046e-05,9.088043497572708e-06,0.0,4.676347710688374e-05,4.2517006802721096e-06,0.4770691144722189,0.4951363037728481,-0.21914941051286613,-0.0002894686793815691,1.0
2007-04-16,-0.003972116913912284,1.8471442738705327e-05,5.949205321441083e-06,0.0,6.171168848437709e-05,2.948278039834836e-06,0.5682797736777064,0.5259996000777636,0.03068888938551105,-0.004061197528496642,1.0
2007-04-17,0.0010101311437287854,4.275414013346888e-05,9.035996585808048e-06,0.0,9.90432597365137e-05,4.48070844569872e-06,0.7759327430385375,1.048065388489779,0.295306369612394,0.0008548170388272961,1.0
2007-04-18,-0.002211966112856061,3.8135846387589484e-05,2.174102084403962e-05,0.0,0.00014037429327903465,8.685698014236312e-06,1.2612666469569673,1.5445751004230122,0.08537783403131163,-0.002420902971380961,1.0
2007-04-19,5.239475426044825e-05,5.230804720685299e-05,2.782822697778433e-05,0.0,0.00014009981628901845,7.937273595502052e-06,1.079588360027243,1.0436139532905677,-0.2898480107537772,-0.00017577860980870957,1.0
2007-04-20,-0.002072516494160878,3.018599556758758e-05,1.7962272708519973e-05,0.0,9.845160609229751e-05,8.537887997538499e-06,0.7569006278923508,0.894191743413318,-0.5401734401731497,-0.0022276542565268214,1.0
2007-04-23,0.0024914949115434053,2.5412866926769128e-05,5.797646416998978e-06,0.0,6.242475794381306e-05,2.3626035016316917e-06,1.032477246015333,0.6574212808800841,0.26050389260595985,0.0023954970367541925,1.0
2007-04-24,0.0038441499046990117,2.0981559161263876e-05,1.0620811187594864e-05,0.0,4.61089822025036e-05,3.567754662046303e-06,0.4886982892953942,0.7616390985903466,0.16225631536656776,0.003762870797485603,1.0
2007-04-25,0.0018486658481233252,3.7902734183182976e-05,1.9863925425603234e-05,0.0,8.065991487154864e-05,2.2974516979061004e-06,1.079915494280836,0.43298594262411244,0.04701405737588754,0.0017079418219450842,1.0
2007-04-26,-0.0012065043058901677,1.5021526073370493e-05,7.273480167450609e-06,0.0,4.334751184980827e-05,3.297867305014736e-06,0.41935935003044145,0.6010208536212378,0.04697914637876219,-0.001275444691285812,1.0
2007-04-27,-0.00027677279820484814,1.839897273747164e-05,1.1831964105981861e-05,0.0,4.2878279676950366e-05,4.81528225823539e-06,0.5919111817292368,0.6844837096917726,-0.12448370969177275,-0.0003546972969834874,1.0
2007-04-30,0.0008093474312334316,1.8416776230168282e-05,7.445600590604108e-06,0.0,6.132678015985947e-05,3.6928378944053684e-06,0.7609740927726598,0.8973412402729081,0.2769444740128062,0.0007184654363583945,1.0
2007-05-01,-0.0016717871111776076,2.1382722492805193e-05,1.558799831238012e-05,0.0,7.419464685948159e-05,3.779049277911619e-06,0.7397315942519456,0.6655677803793527,0.030687501690200902,-0.0017867315281201862,1.0
2007-05-02,-0.0008147307916109769,2.9402063865631646e-05,1.8486078351999316e-05,0.0,7.014970048440987e-05,5.170068027210885e-06,0.7401879037135812,0.6453455310757438,-0.2232258974956848,-0.0009379387023402286,1.0
2007-05-03,0.0014921833362650512,2.9016187377801373e-05,8.489751307690362e-06,0.0,8.089830275732074e-05,1.918367346938776e-06,0.5898153683131425,0.1735996160288804,-0.14868609825683388,0.0013718607274753,1.0
