date,net_return,net_sharpe
2013,0.0052600519238886175,2.986724448677152
2014,-0.002337403444763772,-0.3435331263810324
2015,0.00032855169872110306,0.06189880526341233
2016,-0.004359273134224217,-0.6302174184565383
2017,0.009394525021771969,0.954979064649886
2018,-6.615056685481163e-05,-0.006941265072098626
2019,0.006882259242560171,0.6447172982273986
2020,-0.026918961543014083,-2.0778097007179213
2021,0.014359091505090432,0.7781552341714582
2022,-0.013459786960211672,-0.905491255929695
