date,gross_ret,commission,fees,spread,impact,borrow,turnover,gross_exposure,net_exposure,net_ret
2025-11-20,0.0020349440181278624,3.4463327966369814e-06,5.948974588593248e-06,0.0,2.9141497964004814e-06,3.869952296064804e-06,0.43688518563121104,0.6995263136949019,0.049374327956014735,0.002018764608650167
2025-11-21,0.0038131035978149915,3.813059909620709e-06,6.3971626664220395e-06,0.0,4.006960061126867e-06,4.187969531329718e-06,0.4542426542315989,0.7563956222314163,0.05281674096802373,0.0037946984456464924
2025-11-24,-0.00016807903130053477,6.166400097891482e-06,1.0329029523941794e-05,0.0,6.118401663378087e-06,5.143816403050706e-06,0.7607443986911013,0.9161105186770013,0.0519493629644823,-0.00019583667898879684
2025-11-25,0.0020201367211116184,4.993120015564641e-06,8.081244676601084e-06,0.0,4.647799757071067e-06,4.99020292537781e-06,0.5731904910109544,0.890794155501019,0.052440064037547474,0.001997424353737004
2025-11-26,0.0006144703573063944,4.648413744077933e-06,8.308477336424474e-06,0.0,3.3389233948701585e-06,6.971518659727845e-06,0.6242165655624299,1.2249391596462047,0.05372402481192673,0.000591203024171294
2025-12-01,-0.001102602532677759,4.56615361009151e-06,7.731618307789523e-06,0.0,4.041820548102071e-06,7.84667691542787e-06,0.5457976709129277,1.3706956283080935,0.05245390651621118,-0.0011267888020591698
2025-12-02,-0.002907745711415483,4.013806683844929e-06,7.658435905706464e-06,0.0,3.9195626577161105e-06,9.260687225893376e-06,0.5663376560851285,1.607473081556328,0.05167762760624117,-0.002932598203888644
2025-12-03,-0.001107045843329808,4.6008102259895295e-06,8.44191164046131e-06,0.0,4.364281214519946e-06,8.740786808516038e-06,0.6044310616036583,1.5186302990544602,0.050178115223766584,-0.0011331936332192947
2025-12-04,-0.0006487618865886585,4.97863478259766e-06,1.2459133550307175e-05,0.0,4.818827521767362e-06,7.2269183382598354e-06,0.8019524301486669,1.1621194889185003,-0.05200279190915272,-0.0006782454007815905
2025-12-05,-0.0031774836764108506,5.381632762022808e-06,7.0150972884777235e-06,0.0,5.281559714439708e-06,7.490340430513747e-06,0.5957102033818469,1.306215943573534,0.04783875124722403,-0.0032026523066063044
2025-12-08,-0.0015414493570183995,5.214975643849683e-06,8.410221436680398e-06,0.0,4.750533126274722e-06,6.168126098974139e-06,0.5997169862927214,1.0851352643183023,0.0488900796906479,-0.0015659932133241785
2025-12-09,-0.0013136724901393454,4.787310556727624e-06,7.276390116699677e-06,0.0,4.571629974231604e-06,6.423078522929039e-06,0.5178255308439457,1.1274689152598925,0.04839172340781417,-0.0013367308993099333
2025-12-10,0.0008863311531903069,5.904597215362204e-06,9.500011773226768e-06,0.0,6.6306113936502975e-06,7.593644113303819e-06,0.6860158906263554,1.3274127145608694,0.05168050352582809,0.0008567022886947638
2025-12-11,0.003753019573612513,4.8095597647104224e-06,8.78358783047946e-06,0.0,4.426586395723868e-06,5.588116871274247e-06,0.6296113865349302,0.9920669701273008,0.05326333575322789,0.003729411722750325
2025-12-12,0.004317072434889014,5.022284033000925e-06,1.176348255115487e-05,0.0,5.877510075339181e-06,4.581614095736885e-06,0.7604874344863652,0.7229142506829958,-0.0467969174008009,0.004289827544133782
2025-12-15,-0.0015233794182014676,4.406578239245423e-06,1.0415130146137646e-05,0.0,4.836944461807404e-06,5.877316758394976e-06,0.752015998658046,0.9373816831533873,-0.05000753225696966,-0.001548915387807053
2025-12-16,0.002103383836199586,3.603157084844573e-06,5.4332439414075854e-06,0.0,3.7966797903638038e-06,4.8676348742177974e-06,0.4750396111227133,0.8690394040546258,0.05127674518603563,0.0020856831205087524
2025-12-17,-0.003285757283695718,3.061775998098477e-06,4.802080560606667e-06,0.0,2.8911133512111894e-06,4.124918604864746e-06,0.3485620405994913,0.7434583879061603,0.05047206228888293,-0.003300637172210499
2025-12-18,0.00023063290388439418,4.65516803046108e-06,1.0698630194806168e-05,0.0,4.849551873422881e-06,4.762902570435749e-06,0.8051769960250437,0.8498702755732469,0.049702643740040825,0.0002056666512152683
2025-12-19,-0.0021210832923088782,4.3453263076549305e-06,6.812654213127954e-06,0.0,4.1159546475830725e-06,4.533689695466921e-06,0.48813380570728016,0.8118369804302658,0.05017711159182295,-0.002140890917172711
2025-12-22,0.00021713633350464598,3.0444832701854226e-06,4.992525821102813e-06,0.0,2.9966453099752294e-06,3.835579769989952e-06,0.35617203753499976,0.6961419732007439,0.0517645718424323,0.00020226709933339257
2025-12-23,-0.0006060831312534438,2.099262017296173e-06,3.0028578934271614e-06,0.0,1.6906517747208656e-06,3.4132817792758342e-06,0.21455222492594905,0.6240188204330066,0.050587481514666466,-0.0006162891847181638
2025-12-26,0.0003594226004607184,2.5717062137294896e-06,3.727645207404361e-06,0.0,1.690865627741803e-06,3.029989006010827e-06,0.2448229456439384,0.5425023577028437,0.03346420469302533,0.00034840239440583193
2025-12-29,0.0004078696126032633,2.4329684230378735e-06,3.1927762748831215e-06,0.0,2.009060694533163e-06,3.302043381376856e-06,0.19655370726610938,0.5570003107218049,0.0022570226504928237,0.0003969327638294323
2025-12-30,0.00040677011991717345,2.5172092693549477e-06,4.269131764565165e-06,0.0,2.9884665894148963e-06,3.806328129365642e-06,0.3539804109228113,0.6901380878385137,0.05067496210508568,0.0003931889841644728
2025-12-31,-0.0006113077170010942,2.7340933830780804e-06,4.3172405644765874e-06,0.0,2.3200378063900747e-06,3.242964999535294e-06,0.3089468590296214,0.5952231130552266,0.05040499313329727,-0.0006239220537545742
2026-01-02,0.0018776845989253211,4.094120030298754e-06,9.791374052472285e-06,0.0,3.6398188449699866e-06,3.6701520598401956e-06,0.6985307747522432,0.6682938617475421,0.05170831569438928,0.0018564891339377398
2026-01-05,0.0012533700139089083,3.6458398851075724e-06,6.851139998298264e-06,0.0,4.0555519910965675e-06,3.225006026668314e-06,0.5004231683528446,0.593513379465511,0.05171236698523429,0.0012355924760077376
