date,gross_ret,commission,fees,spread,impact,borrow,turnover,gross_exposure,net_exposure,net_ret
2013-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-20,0.0,2.340818491529372e-06,1.588863822068954e-06,0.0,1.3357983437404728e-06,6.17241785380977e-07,0.09606903218074364,0.09606903218074364,-0.007627587763260481,-5.882722442719775e-06
2013-11-21,-0.0001671643966880804,4.83701378328219e-06,3.1842243689133203e-06,0.0,2.884129144311525e-06,1.0478097051847378e-06,0.18215609241150982,0.12596062139119563,-0.05007140907984029,-0.00017911757368977216
2013-11-22,-0.000565350806133545,4.637986441188865e-06,1.310708017063137e-06,0.0,9.344299221296632e-07,1.0101144352242884e-06,0.08546169312725647,0.11974725449753144,-0.049951970620149,-0.0005732440449491509
2013-11-25,0.0003827631998285679,5.021580038036012e-06,2.4184287920914565e-06,0.0,1.458763454145124e-06,8.227352485860712e-07,0.1459517280490613,0.0884103415783426,-0.04980918018411736,0.00037304169229570927
2013-11-26,0.00014145115301561026,1.3789059968785657e-05,5.7400976978255665e-06,0.0,4.078899913417347e-06,2.351884649242507e-06,0.46045073457541896,0.41040033872233395,0.01528371764959277,0.00011549121078633918
2013-11-27,0.00017175706619194467,7.77554640167554e-06,4.657743540094655e-06,0.0,2.7377282242662643e-06,1.984942938332678e-06,0.22755908110838938,0.28356647855933903,-0.049903935080550854,0.00015460110508757553
2013-12-02,0.0003272165888106538,6.465381638790209e-06,3.987025952067972e-06,0.0,1.915636210251422e-06,1.3136112968752083e-06,0.24537443930664343,0.17071111388483712,-0.049975583990197886,0.000313534933712669
2013-12-03,0.0004148644908191498,1.3511926080857124e-05,7.291694257399492e-06,0.0,4.042527666036105e-06,2.3180544960825785e-06,0.43817914838336725,0.33939342530045524,-0.050039730041418026,0.0003877002883187745
2013-12-04,0.0004588025645140725,1.8296912904802373e-05,7.945344382000955e-06,0.0,6.599731516693966e-06,2.0110566605154242e-06,0.6470790573392917,0.3881872706226769,0.05032975165608569,0.0004239495190500598
2013-12-05,0.0002609588804081741,1.3043648361830655e-05,7.302927027268463e-06,0.0,5.44763759387413e-06,8.442934367318239e-07,0.4582099453978305,0.19217481724942054,0.05033351987847418,0.000234320373988469
2013-12-06,0.0009308276131372984,8.684699795534883e-06,4.6909763083521435e-06,0.0,3.0069990372686466e-06,8.87056034443025e-07,0.2255145621709636,0.09894635056265805,-0.05007906322377017,0.0009135578819616997
2013-12-09,7.889970667852073e-05,4.35515440623371e-06,1.7622320220222327e-06,0.0,1.3240122587478375e-06,6.794353756348512e-07,0.10487069328119707,0.06419165188851339,-0.04995349121814163,7.07788726158821e-05
2013-12-10,0.0002663511652560518,6.456697596063101e-06,9.168094145153535e-07,0.0,1.1088763475874076e-06,4.125487113838666e-07,0.09505135284002761,0.084664755508384,0.01535657199589443,0.0002574562331865021
2013-12-11,-0.0002160002549095417,1.3223312283334471e-05,5.360442322647765e-06,0.0,2.4727755145154494e-06,1.3403614413765166e-06,0.32561011676007573,0.2752176049514834,0.050036882800228555,-0.00023839714647141592
2013-12-12,-0.00043688508800846215,9.318824786604904e-06,3.7270132555459644e-06,0.0,2.16434243340784e-06,5.145156274876765e-07,0.26949060871061836,0.13627264734480488,0.04983402192687521,-0.00045260978411150855
2013-12-13,0.00015359367755304825,5.454018212823256e-06,2.8263867065834583e-06,0.0,2.108241767226134e-06,5.194576027455638e-07,0.19704751780187657,0.13726450213292865,0.04999562487167392,0.00014268557326366983
2013-12-16,0.0005449719610476384,8.1072293474749e-06,4.933964403047926e-06,0.0,3.0514760557621e-06,1.8139259158138839e-06,0.2884739301373575,0.2926327954530117,-0.01210675840372083,0.0005270653653255395
